SEXO,EDAD,INGRESO,SCORE_DATACREDITO,ANT_SF,TIENE_HIPOTECA,ULTIMAPERTURA,SALDO_FIJO,SALDO_ROT,ESTADO_MORA_FIN,proba_mora,aprobacion,aprobacion_recalibrada
1,51,5.614588905,872,5.83,1,39,54.78584103,92.55586667,0.0,0.24358974358974358,1,0
1,34,8.813176507,890,11.58,-1,4,33.38668077,19.66894744,0.0,0.08254716981132075,1,0
0,78,5.605783433,712,18.42,0,5,75.40467179,98.62451538,0.025641026,0.5805626598465473,1,0
1,35,2.633936728,666,4.0,0,12,10.06245,79.09860641,0.0,0.5805626598465473,1,0
1,29,2.187059038,682,3.17,0,39,34.73653846,0.0,0.0,0.5805626598465473,1,0
0,45,1.848048377,862,12.5,1,60,62.25572179,0.0,1.461538462,0.37719298245614036,1,0
0,32,1.995540028,849,4.25,0,52,86.95866795,3.687661538,0.0,0.24358974358974358,1,0
1,36,1.494728824,620,0.75,0,10,52.17500769,0.0,0.0,0.7241379310344828,0,0
0,51,7.558396787,918,10.33,0,21,61.53386154,20.22899615,0.0,0.08254716981132075,1,0
0,30,5.286585083,490,6.75,0,13,67.39829487,69.21551154,0.153846154,0.8394698085419735,0,0
1,43,19.32360769,923,8.92,-1,23,14.02207949,25.54709103,0.0,0.08254716981132075,1,0
0,51,8.409225492,753,2.17,0,14,85.57892179,5.610432051,0.0,0.3663624511082138,1,0
1,56,3.344978569,744,1.17,0,15,0.0,21.52666667,0.0,0.3663624511082138,1,0
0,31,1.667536206,798,1.0,-1,-1,58.49947436,0.0,0.0,0.3663624511082138,1,0
1,27,2.414900619,680,3.67,0,7,105.5081705,59.0472859,0.141025641,0.6917098445595855,0,0
1,40,3.262427272,612,3.08,0,10,0.0,90.70911538,0.0,0.7241379310344828,0,0
0,59,5.778590816,853,12.17,0,6,15.66025641,13.2548,0.0,0.24358974358974358,1,0
1,61,1.558568494,666,0.0,0,-1,3.691538462,0.0,0.0,0.5805626598465473,1,0
0,53,21.47104211,769,24.17,1,19,78.72583718,73.30356154,0.0,0.3663624511082138,1,0
1,30,5.604682749,675,9.25,-1,7,92.29532692,46.94159615,0.333333333,0.6917098445595855,0,0
1,42,3.31746147,680,3.58,0,4,95.48822436,57.83245,0.0,0.5805626598465473,1,0
0,61,4.137471024,862,9.75,0,60,19.26632436,17.1290641,0.0,0.24358974358974358,1,0
0,47,8.895727805,908,1.33,0,-1,0.0,0.635376923,0.0,0.08254716981132075,1,0
1,42,3.053297318,844,5.17,0,34,42.92745,32.6034141,2.923076923,0.37719298245614036,1,0
1,36,1.430889154,643,1.58,0,20,37.06151154,0.0,0.0,0.5805626598465473,1,0
0,42,3.709304962,862,7.92,-1,7,84.28549359,82.82893718,0.0,0.24358974358974358,1,0
1,41,2.797938639,785,8.33,0,60,30.20585128,51.67102308,0.038461538,0.3663624511082138,1,0
0,32,3.992180741,716,2.25,0,28,25.12217308,0.0,0.0,0.5805626598465473,1,0
1,64,3.289944371,872,4.58,0,13,77.7703,57.92823846,0.0,0.24358974358974358,1,0
1,57,1.744584084,693,2.67,0,9,0.0,54.40073718,0.0,0.5805626598465473,1,0
0,35,1.950411986,680,2.17,0,16,87.61242051,38.09856282,0.0,0.5805626598465473,1,0
0,36,21.64715154,762,3.25,0,3,157.357,141.6279872,0.769230769,0.5416666666666666,1,0
1,32,1.914089415,593,1.58,0,3,71.20673077,77.08434359,0.0,0.8394698085419735,0,0
0,42,1.603696537,666,5.08,0,7,93.66085513,25.03913462,0.0,0.5805626598465473,1,0
0,29,5.048837347,538,2.58,0,4,90.81727179,92.28273333,1.243589744,0.8394698085419735,0,0
1,43,2.761616068,913,9.42,1,15,78.42837564,13.25933462,0.0,0.08254716981132075,1,0
0,32,4.78027046,885,13.17,0,17,53.59191282,10.01130128,0.0,0.08254716981132075,1,0
1,32,5.122583173,675,5.67,0,16,74.79468846,56.77695128,0.012820513,0.5805626598465473,1,0
0,53,14.92087183,922,23.92,0,60,23.28579103,17.20662692,0.012820513,0.08254716981132075,1,0
0,58,2.342255477,853,0.67,0,-1,93.42058462,0.0,0.0,0.24358974358974358,1,0
0,38,3.95585817,442,3.67,0,7,92.47227564,98.39587308,0.0,0.8394698085419735,0,0
1,29,2.35986642,749,0.0,0,-1,0.0,0.0,0.0,0.3663624511082138,1,0
1,65,2.424806774,890,6.08,0,60,37.66417692,58.86552692,0.0,0.08254716981132075,1,0
1,37,2.48754576,849,12.25,-1,-1,91.7012859,27.15641026,0.0,0.24358974358974358,1,0
1,36,1.340633069,821,0.0,0,-1,0.0,0.0,0.0,0.3663624511082138,1,0
1,35,3.809467202,849,4.5,0,28,83.62701795,36.97612051,0.012820513,0.24358974358974358,1,0
0,61,3.726915905,933,20.83,0,60,8.112419231,0.267317949,0.0,0.08254716981132075,1,0
0,18,1.111690804,500,0.5,0,7,28.60805641,39.80766923,0.0,0.8394698085419735,0,0
1,39,3.600337249,894,8.25,1,2,0.0,0.068348718,0.0,0.08254716981132075,1,0
1,35,1.340633069,617,4.42,-1,22,68.38564615,0.0,0.782051282,0.7241379310344828,0,0
1,50,2.469934817,875,8.25,0,60,0.0,62.56378462,0.0,0.24358974358974358,1,0
1,43,4.969588102,754,3.42,0,14,81.34535513,71.3952359,0.0,0.3663624511082138,1,0
1,55,2.416001303,803,1.67,0,5,53.11392949,0.0,0.0,0.3663624511082138,1,0
1,55,6.926604191,918,20.92,0,15,87.81831667,25.42926282,0.0,0.08254716981132075,1,0
0,69,1.822732646,875,3.0,0,33,17.37322051,24.49720897,0.0,0.24358974358974358,1,0
0,36,3.909629443,957,2.5,-1,24,0.0,7.065165385,0.0,0.08254716981132075,1,0
0,44,10.67333241,696,17.17,0,10,81.24089744,72.45530641,0.0,0.5805626598465473,1,0
1,34,8.366298818,913,8.83,-1,60,94.32825513,16.85576026,0.0,0.08254716981132075,1,0
0,42,8.959567475,757,8.58,-1,2,72.84789103,33.36232821,0.0,0.3663624511082138,1,0
1,57,1.795215546,721,1.25,-1,16,70.21394359,0.0,0.0,0.5805626598465473,1,0
1,36,3.417623711,588,1.83,0,15,91.6994641,98.79984744,0.08974359,0.8394698085419735,0,0
0,40,2.93442345,678,7.75,1,28,23.13789615,1.424480769,0.0,0.5805626598465473,1,0
0,44,3.025780219,735,7.83,0,38,15.81442308,48.83511795,0.0,0.3663624511082138,1,0
1,34,2.45122319,803,5.83,0,30,0.0,14.36602179,0.0,0.3663624511082138,1,0
0,41,9.487895778,885,8.58,0,12,95.67572051,12.26991923,0.0,0.08254716981132075,1,0
1,49,3.545303051,835,1.5,-1,-1,15.4928,43.01767949,0.038461538,0.24358974358974358,1,0
0,44,10.47300793,872,8.75,-1,60,92.03819872,34.78391154,0.192307692,0.24358974358974358,1,0
1,32,2.751709912,840,2.67,-1,23,74.27188205,34.74623462,0.307692308,0.37719298245614036,1,0
1,37,10.15380958,684,6.5,0,2,79.90881154,49.80435,0.282051282,0.6917098445595855,0,0
0,48,2.544781327,771,11.25,1,47,90.81451154,0.0,0.0,0.3663624511082138,1,0
1,52,2.506257388,789,6.25,0,3,74.55656026,17.72212949,0.0,0.3663624511082138,1,0
0,40,2.633936728,789,10.42,0,60,74.78515641,20.13815128,0.0,0.3663624511082138,1,0
0,58,4.347701661,793,2.92,0,9,81.36975897,0.0,0.0,0.3663624511082138,1,0
0,42,3.718110433,860,10.58,-1,60,0.0,83.305,0.0,0.24358974358974358,1,0
1,57,5.442882207,899,7.08,0,60,57.16141923,8.242023077,0.076923077,0.08254716981132075,1,0
0,51,2.687870242,776,3.33,0,41,88.63637051,71.55055,0.0,0.3663624511082138,1,0
1,45,3.568417414,757,12.75,0,55,28.8811641,31.55762564,0.0,0.3663624511082138,1,0
1,40,4.328990034,716,5.58,0,20,83.62015128,82.11951795,0.0,0.5805626598465473,1,0
1,55,3.053297318,743,10.83,1,32,62.15654231,46.40527308,0.0,0.3663624511082138,1,0
1,46,2.770421539,867,11.42,1,60,68.73701026,4.414119231,0.0,0.24358974358974358,1,0
0,28,1.767698447,766,1.75,0,22,0.0,36.98914487,0.0,0.3663624511082138,1,0
0,47,2.458927977,867,13.0,-1,47,98.50416795,0.0,0.0,0.07563025210084033,1,0
1,49,12.19557833,706,16.08,0,13,79.03267692,83.8045859,0.0,0.5805626598465473,1,0
1,43,2.378578048,534,3.33,0,41,57.12724359,0.0,0.153846154,0.8394698085419735,0,0
0,61,2.707682553,876,4.5,0,55,27.70549744,60.85040769,0.0,0.24358974358974358,1,0
1,34,7.5231749,812,8.42,0,25,58.59587564,49.87839872,0.0,0.3663624511082138,1,0
1,39,2.250898708,942,1.33,-1,-1,0.0,15.14286282,0.0,0.08254716981132075,1,0
1,54,3.215097861,780,3.67,0,45,30.78359487,59.16561538,0.0,0.3663624511082138,1,0
0,47,3.379099772,880,4.08,0,-1,43.61431667,0.0,0.0,0.24358974358974358,1,0
1,53,1.631213636,745,1.67,0,21,43.95111538,0.0,0.0,0.3663624511082138,1,0
1,52,3.736822061,840,2.58,0,5,77.74344103,3.558084615,0.0,0.24358974358974358,1,0
0,51,7.810453415,853,21.17,0,3,73.86518205,21.45593718,0.0,0.07563025210084033,1,0
0,33,3.271232744,872,4.67,1,8,20.87442308,24.40323974,0.153846154,0.24358974358974358,1,0
0,28,1.430889154,640,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
0,42,9.983203562,704,11.83,1,11,78.26337436,15.3656359,0.115384615,0.6917098445595855,0,0
1,44,6.060365911,788,17.67,0,21,0.0,68.74672308,0.0,0.3663624511082138,1,0
1,29,1.340633069,633,0.0,0,-1,62.96304103,0.0,0.0,0.7241379310344828,0,0
1,46,3.207393074,876,9.33,-1,12,42.39250385,0.002933333,0.0,0.24358974358974358,1,0
1,45,3.308655998,913,12.25,0,60,0.0,0.0,0.0,0.08254716981132075,1,0
0,50,3.982274585,942,12.67,-1,13,2.987302564,12.53067436,0.0,0.08254716981132075,1,0
1,57,3.757735056,783,21.42,0,14,79.05463718,68.43136538,0.525641026,0.5416666666666666,1,0
1,36,1.558568494,552,1.58,1,2,31.70366538,38.63372821,0.0,0.8394698085419735,0,0
0,60,2.880489936,840,0.42,0,6,0.0,0.0,1.615384615,0.37719298245614036,1,0
0,58,12.01176411,738,7.25,0,7,53.77802949,0.0,0.243589744,0.5416666666666666,1,0
0,39,2.621829204,780,4.92,0,12,90.03596026,51.22051154,0.0,0.3663624511082138,1,0
0,40,4.056020411,913,0.67,0,9,86.25360128,21.62664487,0.0,0.08254716981132075,1,0
0,40,2.825455738,867,4.33,0,21,63.38899615,93.04356923,0.0,0.24358974358974358,1,0
0,67,7.867688981,894,10.33,0,60,0.0,11.78647949,0.0,0.08254716981132075,1,0
1,37,5.83802775,733,9.17,-1,22,35.60223974,22.90614615,0.461538462,0.5416666666666666,1,0
1,38,1.922894886,766,12.75,1,9,79.17365256,32.85843974,0.0,0.3663624511082138,1,0
0,36,2.296026751,817,8.5,1,60,35.71397692,21.70425513,0.0,0.3663624511082138,1,0
0,57,3.207393074,803,3.5,0,8,0.0,52.96569872,0.0,0.3663624511082138,1,0
1,33,2.57890253,730,11.75,0,8,85.6394641,39.59521923,0.0,0.5805626598465473,1,0
1,47,4.939869634,942,14.17,0,18,0.0,24.20873974,0.0,0.08254716981132075,1,0
0,55,1.41878163,827,0.67,0,-1,83.93102308,0.0,0.0,0.24358974358974358,1,0
1,38,2.497451916,793,6.67,0,60,98.01282051,93.48007564,0.448717949,0.5416666666666666,1,0
1,37,1.722570405,657,0.75,0,10,16.15304487,80.82066923,0.0,0.5805626598465473,1,0
0,35,6.34324169,826,4.83,0,2,87.42970256,76.81546923,0.0,0.24358974358974358,1,0
1,59,4.028503311,889,25.58,0,60,0.0,9.273925641,0.0,0.08254716981132075,1,0
0,37,8.102134666,835,5.42,-1,60,20.8984,22.36525385,0.0,0.24358974358974358,1,0
0,47,11.87637998,812,10.25,0,4,80.80780897,41.76268462,0.0,0.3663624511082138,1,0
0,54,3.873306872,745,9.17,-1,36,42.33793077,72.33851154,0.0,0.3663624511082138,1,0
1,40,11.78502321,862,7.0,-1,5,81.7513641,21.17838846,0.0,0.24358974358974358,1,0
1,45,2.687870242,844,8.67,1,3,32.01181026,18.92572308,0.0,0.24358974358974358,1,0
0,29,1.744584084,687,0.0,0,-1,0.0,0.0,0.128205128,0.6917098445595855,0,0
0,38,1.703858777,693,6.92,0,-1,59.65184231,88.82597436,0.012820513,0.5805626598465473,1,0
1,63,14.05463355,748,29.42,0,2,78.21846154,81.00135769,0.0,0.3663624511082138,1,0
1,38,3.536497579,749,4.5,0,55,0.0,57.29262821,0.0,0.3663624511082138,1,0
1,51,2.442417718,872,9.42,1,16,65.37186154,0.423589744,0.0,0.24358974358974358,1,0
1,50,2.834261209,634,2.83,0,3,70.45979872,73.68515256,0.0,0.5805626598465473,1,0
0,35,2.523868331,894,4.67,0,57,0.0,2.329047436,0.0,0.08254716981132075,1,0
1,41,5.587071806,913,5.0,-1,48,0.0,1.181344872,0.0,0.08254716981132075,1,0
1,36,2.040668071,725,2.33,0,29,97.47431154,75.37692308,0.0,0.5805626598465473,1,0
0,39,17.15415959,652,8.17,-1,5,82.68098974,69.18547821,0.0,0.5805626598465473,1,0
0,38,1.558568494,570,2.42,1,29,0.0,59.20936282,0.0,0.8394698085419735,0,0
0,26,2.48754576,684,2.58,0,32,65.45734744,61.31289615,0.0,0.5805626598465473,1,0
1,41,2.67906477,928,14.83,0,24,0.0,5.62085641,0.0,0.08254716981132075,1,0
1,53,3.808366518,851,1.92,0,24,77.76280897,0.0,1.615384615,0.37719298245614036,1,0
0,43,2.031862599,836,0.0,0,-1,0.0,0.0,0.0,0.24358974358974358,1,0
1,44,6.325630746,952,6.92,1,14,52.86205128,14.19517949,0.0,0.08254716981132075,1,0
0,34,1.776503919,808,2.25,0,-1,42.35972051,0.0,0.115384615,0.5416666666666666,1,0
1,43,2.67906477,830,12.83,0,36,0.0,47.05008974,0.0,0.07563025210084033,1,0
1,37,6.681151667,862,5.33,0,6,66.5158,0.0,0.0,0.24358974358974358,1,0
0,59,1.484822668,634,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
1,48,1.503534296,867,1.75,0,-1,66.21664615,0.0,0.0,0.24358974358974358,1,0
1,31,2.469934817,714,5.92,0,5,28.98439615,55.31822564,0.0,0.5805626598465473,1,0
1,44,1.420982998,610,0.83,0,11,96.15384615,0.0,0.0,0.7241379310344828,0,0
0,59,4.531515883,885,0.92,0,10,90.48319872,56.65607949,0.0,0.08254716981132075,1,0
1,55,10.46310177,812,6.67,0,2,0.0,0.365375641,0.0,0.3663624511082138,1,0
1,35,3.18978213,835,12.33,0,60,65.35724103,46.23941795,0.0,0.24358974358974358,1,0
1,30,5.743368929,844,2.75,0,-1,92.15694487,78.66442949,0.0,0.24358974358974358,1,0
0,54,3.854595245,867,9.42,1,60,0.0,16.89468718,0.0,0.24358974358974358,1,0
0,38,2.232187081,725,0.75,0,-1,91.03237051,0.0,0.0,0.5805626598465473,1,0
1,59,3.129244512,952,1.42,0,-1,0.0,25.61657821,0.153846154,0.08254716981132075,1,0
1,38,5.231550885,584,10.08,0,2,69.55685897,94.03501538,0.423076923,0.8394698085419735,0,0
0,26,1.558568494,677,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
1,38,1.795215546,899,9.0,1,60,0.0,0.0,0.0,0.08254716981132075,1,0
1,44,2.825455738,836,4.42,-1,54,34.49982949,57.65730513,0.333333333,0.37719298245614036,1,0
0,42,1.87666616,826,4.5,0,55,70.21528333,56.39100513,0.0,0.24358974358974358,1,0
0,44,2.296026751,867,6.08,0,13,0.0,8.181212821,0.0,0.24358974358974358,1,0
0,53,9.661803844,835,14.17,0,5,3.267966667,57.35024872,0.038461538,0.07563025210084033,1,0
0,29,1.995540028,885,0.92,-1,-1,73.31878333,0.0,0.0,0.08254716981132075,1,0
0,63,8.950762003,844,38.58,0,5,85.38012564,79.84013205,0.0,0.07563025210084033,1,0
0,36,3.945952014,418,3.75,0,2,90.05724359,53.26058718,1.153846154,0.8394698085419735,0,0
0,52,4.092342981,817,11.33,0,9,61.776,16.0210859,0.0,0.3663624511082138,1,0
1,43,5.872148953,817,0.33,0,-1,42.98019359,56.30886026,0.0,0.3663624511082138,1,0
0,30,2.989457648,675,4.75,0,11,83.49400128,80.14775641,0.025641026,0.5805626598465473,1,0
1,53,1.448500097,607,0.0,0,-1,27.64741923,0.0,0.0,0.7241379310344828,0,0
1,40,2.168347411,607,2.5,0,4,65.9213859,95.60850128,0.230769231,0.7241379310344828,0,0
1,49,9.424056108,885,12.58,0,4,73.81607051,3.258329487,0.0,0.08254716981132075,1,0
1,43,17.43593469,862,3.83,1,3,80.16011923,49.80898718,0.0,0.24358974358974358,1,0
1,35,3.335072413,716,9.92,0,16,12.87925385,0.0,0.012820513,0.5805626598465473,1,0
1,59,7.218285442,923,17.33,0,8,0.0,5.856330769,0.0,0.08254716981132075,1,0
1,32,3.499074324,780,6.08,-1,60,18.83155897,70.66781026,1.179487179,0.5416666666666666,1,0
0,66,12.02167027,762,19.25,-1,5,82.43401282,69.86056795,0.141025641,0.5416666666666666,1,0
0,32,1.736879296,807,0.0,0,-1,0.0,0.0,0.0,0.3663624511082138,1,0
0,38,10.05364734,789,8.0,-1,16,90.26422692,82.8946,0.0,0.3663624511082138,1,0
1,41,1.558568494,620,0.0,0,-1,271.0734372,0.0,0.0,0.7241379310344828,0,0
0,43,7.026766432,885,6.83,0,3,80.74835769,11.34220128,0.0,0.08254716981132075,1,0
1,35,3.262427272,812,1.0,0,5,38.88887436,6.272760256,0.0,0.3663624511082138,1,0
1,53,4.739545153,693,9.5,0,46,39.50145769,83.99672692,0.525641026,0.6917098445595855,0,0
1,45,2.815549582,793,14.92,0,43,0.0,32.98799615,0.0,0.3663624511082138,1,0
0,57,2.725293497,735,20.33,0,-1,90.22893462,0.0,0.115384615,0.5416666666666666,1,0
1,24,1.284498187,666,0.58,0,2,0.0,40.24646154,0.0,0.5805626598465473,1,0
0,37,1.904183259,865,9.17,0,27,0.0,30.31884359,0.0,0.24358974358974358,1,0
1,37,1.86565932,757,5.0,0,51,47.27713462,0.964102564,0.0,0.3663624511082138,1,0
0,36,2.989457648,849,2.92,-1,29,56.67617949,67.36770385,0.0,0.24358974358974358,1,0
1,47,1.567373966,835,2.75,0,34,60.93065256,83.58010128,0.0,0.24358974358974358,1,0
1,38,1.548662338,762,3.33,0,7,0.0,69.75292051,0.0,0.3663624511082138,1,0
1,43,7.373481881,675,14.17,0,7,88.07595,59.85107949,0.525641026,0.6917098445595855,0,0
1,39,1.740181348,831,13.08,0,21,0.0,47.03933846,0.0,0.07563025210084033,1,0
1,39,3.773144632,885,1.67,0,11,0.0,3.362735897,0.0,0.08254716981132075,1,0
1,37,1.950411986,858,0.0,0,-1,0.0,0.0,0.0,0.24358974358974358,1,0
0,53,3.234910173,671,14.25,0,26,0.056316667,91.32276538,1.166666667,0.6917098445595855,0,0
0,57,2.13202484,876,0.42,0,-1,52.47302821,0.0,0.0,0.24358974358974358,1,0
1,30,2.31253701,666,5.17,-1,60,15.17658205,74.50851154,0.230769231,0.6917098445595855,0,0
0,29,2.861778309,616,2.92,0,8,86.37207179,88.0549859,0.153846154,0.7241379310344828,0,0
1,44,2.13202484,710,10.42,0,60,0.0,0.0,3.076923077,0.6917098445595855,0,0
0,54,1.74898682,753,1.58,0,-1,0.0,32.86332179,0.0,0.3663624511082138,1,0
0,49,2.915711823,849,1.25,0,16,0.0,45.39129615,0.0,0.24358974358974358,1,0
1,39,3.472657909,744,6.08,1,16,20.61734359,24.46782051,0.0,0.3663624511082138,1,0
1,34,4.384024232,908,5.17,-1,21,85.7279859,35.79467179,0.0,0.08254716981132075,1,0
1,40,1.631213636,849,5.83,-1,60,6.660364103,0.0,0.0,0.24358974358974358,1,0
0,51,8.129651765,853,11.58,0,2,0.0,87.33286154,0.692307692,0.37719298245614036,1,0
1,35,2.542579959,716,0.5,0,2,0.0,18.94364615,0.0,0.5805626598465473,1,0
0,54,2.050574226,675,0.92,0,12,81.07492564,6.848715385,0.0,0.5805626598465473,1,0
0,27,1.804021018,821,3.17,0,39,73.84337308,3.406652564,0.0,0.3663624511082138,1,0
0,40,2.35986642,666,0.17,0,-1,0.0,9.572646154,0.0,0.5805626598465473,1,0
0,31,6.653634568,849,4.58,0,2,68.08996282,43.26864103,0.179487179,0.24358974358974358,1,0
1,35,2.6152251,701,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
0,38,1.776503919,631,2.17,0,-1,0.0,89.79358974,0.128205128,0.7241379310344828,0,0
1,43,1.787510759,846,0.0,0,-1,0.0,0.0,0.0,0.24358974358974358,1,0
1,43,1.430889154,579,0.0,0,-1,0.0,0.0,0.0,0.8394698085419735,0,0
0,40,2.889295408,744,4.0,0,13,85.03128462,93.87820513,0.0,0.3663624511082138,1,0
1,52,21.46553869,876,27.67,0,8,57.32055,7.789955128,0.0,0.07563025210084033,1,0
0,57,7.582611834,840,10.42,0,4,95.33691795,11.24698718,0.0,0.24358974358974358,1,0
1,28,3.080814418,867,1.33,-1,-1,22.92166026,22.00381667,0.0,0.24358974358974358,1,0
1,38,2.178253566,798,0.67,0,9,71.71016795,0.0,0.0,0.3663624511082138,1,0
1,63,2.606419629,566,3.5,0,2,95.72919872,67.63530897,0.0,0.8394698085419735,0,0
1,30,2.770421539,627,5.17,0,3,71.79013718,80.91986154,1.987179487,0.7241379310344828,0,0
1,43,3.372495668,876,12.58,0,4,0.0,19.90775897,0.0,0.07563025210084033,1,0
1,33,1.160120899,840,1.58,1,20,84.74951667,0.0,0.0,0.24358974358974358,1,0
0,43,1.740181348,616,0.5,0,7,80.76923077,0.0,0.0,0.7241379310344828,0,0
1,68,2.242093236,817,2.75,0,6,6.713896154,35.7095141,0.0,0.3663624511082138,1,0
0,34,2.825455738,776,6.58,0,12,0.0,77.16348846,0.358974359,0.5416666666666666,1,0
1,41,2.19586451,885,8.0,0,21,71.65787436,0.0,0.0,0.08254716981132075,1,0
0,48,9.323893867,904,12.92,0,43,0.0,1.859958974,0.846153846,0.37719298245614036,1,0
0,41,16.56089094,668,12.25,0,14,81.99684487,54.89761026,0.0,0.5805626598465473,1,0
0,45,5.495715037,735,1.5,-1,16,75.53826667,81.44323846,0.0,0.3663624511082138,1,0
1,52,4.994903833,976,11.0,-1,-1,0.0,2.410665385,0.153846154,0.08254716981132075,1,0
1,54,2.287221279,894,10.75,0,4,135.2554628,10.33114231,0.0,0.08254716981132075,1,0
0,57,2.086896797,851,0.0,0,-1,0.0,0.0,0.0,0.24358974358974358,1,0
0,43,6.753796809,794,12.08,0,26,71.71619487,39.0285641,0.0,0.3663624511082138,1,0
0,48,1.538756183,821,0.58,0,-1,99.13205256,0.0,0.051282051,0.3663624511082138,1,0
0,54,1.61580406,701,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
0,38,2.761616068,794,10.08,0,60,85.30268333,45.20678846,0.166666667,0.5416666666666666,1,0
1,31,1.658730735,725,5.83,0,34,0.0,53.26915769,0.0,0.5805626598465473,1,0
1,49,1.758892976,763,7.25,1,60,16.09789872,27.11900769,0.397435897,0.5416666666666666,1,0
1,42,3.180976658,707,4.25,0,6,0.0,53.46259487,0.0,0.5805626598465473,1,0
1,42,1.731375876,661,1.75,0,5,92.3863859,14.37606154,0.153846154,0.6917098445595855,0,0
1,39,5.57166223,661,12.92,-1,60,84.82904231,54.34753974,0.0,0.5805626598465473,1,0
1,43,3.790755575,826,4.08,0,14,82.40094231,0.0,0.0,0.24358974358974358,1,0
0,27,1.950411986,475,0.5,0,-1,39.99697949,58.91987179,1.217948718,0.8394698085419735,0,0
1,34,4.358708501,481,3.92,0,3,47.57735,60.29192949,7.153846154,0.8394698085419735,0,0
0,37,9.62438059,872,4.25,1,4,90.76331667,39.97833077,0.0,0.24358974358974358,1,0
0,65,2.687870242,691,0.25,0,-1,0.0,28.67777308,0.0,0.5805626598465473,1,0
0,43,2.157340571,822,5.58,0,8,88.80010897,6.191928205,0.0,0.24358974358974358,1,0
1,27,1.330726913,570,3.58,0,17,98.92335385,50.72755385,1.846153846,0.8394698085419735,0,0
1,51,5.259067984,894,10.83,0,23,75.38904872,3.084533333,0.0,0.08254716981132075,1,0
0,50,2.99826312,624,5.08,0,17,63.57321667,37.82307692,0.0,0.7241379310344828,0,0
0,55,4.939869634,894,13.33,0,41,0.0,7.762551282,0.0,0.08254716981132075,1,0
1,37,4.301472935,922,3.5,0,7,0.0,6.680017949,0.0,0.08254716981132075,1,0
0,50,10.00741861,639,12.25,0,6,86.26379615,59.89650385,0.0,0.5805626598465473,1,0
1,46,2.104507741,695,0.0,0,-1,0.0,0.0,0.0,0.5805626598465473,1,0
0,35,2.74290444,844,0.83,1,11,72.59893462,42.9179641,0.0,0.24358974358974358,1,0
1,24,1.640019107,826,0.42,0,3,75.61887564,2.483846154,0.0,0.24358974358974358,1,0
1,34,1.375854956,301,0.0,0,-1,0.0,0.0,0.307692308,0.8394698085419735,0,0
1,69,2.287221279,780,4.0,0,8,91.32297564,89.63403333,0.0,0.3663624511082138,1,0
0,42,1.695053306,885,3.67,0,45,61.71759231,2.626153846,0.0,0.08254716981132075,1,0
1,43,2.059379698,735,2.42,0,10,95.09131282,31.70356667,0.0,0.3663624511082138,1,0
0,39,1.599293801,725,1.42,0,18,0.0,50.3653641,0.0,0.5805626598465473,1,0
0,38,2.460028661,671,4.83,0,2,15.38461538,30.1454859,0.0,0.5805626598465473,1,0
1,26,1.744584084,698,0.33,0,-1,3.801684615,53.49440897,0.0,0.5805626598465473,1,0
1,60,1.612502008,675,1.83,0,10,65.54688462,69.87025641,0.0,0.5805626598465473,1,0
0,33,3.034585691,716,0.92,0,5,73.63469615,44.53589744,0.0,0.5805626598465473,1,0
0,31,2.596513473,712,3.67,0,13,70.37421154,99.58796282,0.0,0.5805626598465473,1,0
0,24,1.922894886,703,0.42,0,6,81.93717949,0.0,0.0,0.5805626598465473,1,0
1,63,6.717474238,876,43.08,0,15,70.87864359,37.59054103,0.0,0.07563025210084033,1,0
1,49,2.862878993,684,16.5,0,60,119.3353487,18.66205769,1.41025641,0.6917098445595855,0,0
1,42,3.617948193,858,4.75,0,-1,37.12042051,47.86374231,0.0,0.24358974358974358,1,0
1,36,1.467211725,737,0.0,0,-1,0.0,0.0,1.153846154,0.5416666666666666,1,0
1,59,4.092342981,962,27.5,0,60,0.0,0.615070513,0.0,0.08254716981132075,1,0
0,33,1.94050583,725,1.92,1,3,82.42684359,0.0,1.435897436,0.6917098445595855,0,0
0,54,2.141930995,730,9.75,0,33,86.64246026,67.34160513,0.294871795,0.6917098445595855,0,0
1,48,2.242093236,500,7.42,0,60,77.98717436,74.45617308,3.692307692,0.8394698085419735,0,0
0,45,3.562913994,534,7.17,1,23,80.98333462,65.92112692,1.282051282,0.8394698085419735,0,0
0,58,31.76463855,568,15.83,0,9,59.73315897,93.3361141,0.064102564,0.8394698085419735,0,0
1,34,1.740181348,793,7.08,0,48,62.37222821,0.0,5.166666667,0.5416666666666666,1,0
0,53,1.330726913,785,0.58,0,8,0.0,0.0,0.0,0.3663624511082138,1,0
0,28,2.915711823,788,1.42,0,18,39.76077179,8.582371795,0.0,0.3663624511082138,1,0
1,40,3.57282015,872,11.92,1,5,3.61515,32.14921026,0.0,0.24358974358974358,1,0
1,37,3.353784041,771,2.25,0,12,0.0,10.48902692,0.0,0.3663624511082138,1,0
0,38,2.613023732,776,8.83,0,3,85.50960128,53.83276923,0.0,0.3663624511082138,1,0
1,31,1.324122809,716,6.0,0,60,46.0013859,30.21899487,0.0,0.5805626598465473,1,0
