ID,SEXO,EDAD,INGRESO,SCORE_DATACREDITO,CRED_REESTRUCTURADO,ANT_SF,SALDO_SF,TIENE_HIPOTECA,ULTIMAPERTURA,SALDO_FIJO,SALDO_ROT,ESTADO_MORA_FIN,ESTADO_MORA_REAL,PROB_MORA,PRED_MORA
52291,F,33,2.67906477,853,0,9.25,0.019812,0,12,9.109141026,12.37848462,0.0,0.0,0.26027548,0
316661,F,38,4.757156096,899,0,8.42,195.70381,-1,8,63.54316026,27.98049744,0.0,0.0,0.084797226,0
429121,F,28,2.624030572,648,0,5.83,3.693895,0,2,15.38461538,13.78764359,0.0,0.0,0.46720564,1
207491,F,27,1.640019107,690,0,3.0,6.457712,0,9,17.55443077,0.0,0.153846154,0.153846154,0.550114,1
370861,M,60,4.164988123,675,0,12.33,56.303286,0,14,97.23916923,84.16859231,0.0,0.0,0.6232705,1
329361,F,30,9.515412877,923,0,9.25,59.009868,-1,60,11.8842,7.049969231,0.0,0.0,0.10781774,0
59241,M,46,1.840343589,826,0,2.25,0.0,0,28,27.68866795,0.597947436,0.0,0.0,0.28125787,0
149971,M,58,1.394566583,693,0,0.0,0.0,0,-1,62.88064487,0.0,1.153846154,1.153846154,0.65107703,1
236561,F,37,1.667536206,690,0,4.08,2.147434,0,47,57.69230769,62.23363205,2.923076923,0.0,0.75799406,1
205051,F,36,6.070272067,625,0,6.92,39.761107,0,34,35.70057692,109.0318551,0.0,0.0,0.65657395,1
135001,M,32,3.57282015,862,0,8.0,29.413577,1,7,0.965794872,19.59968974,0.0,0.0,0.19973305,0
70261,M,61,16.26920969,735,0,21.33,70.55054,0,34,27.97261795,52.90382564,0.115384615,0.0,0.37391603,0
101881,M,34,2.606419629,735,0,8.75,9.803792,0,14,66.68919615,56.2478359,0.0,0.0,0.45817986,1
494441,F,46,3.3702943,803,0,1.17,2.741803,0,4,74.34601795,21.92642821,0.0,0.0,0.3603999,0
275631,M,45,3.600337249,904,0,0.92,0.0,0,12,0.178455128,16.81981667,0.0,0.0,0.10157835,0
374351,M,54,8.667886224,894,0,9.67,66.242463,1,3,42.15685897,30.20099231,0.0,0.0,0.09751429,0
120251,F,57,3.408818239,881,0,13.25,23.46438,0,7,97.33731026,23.7597,0.0,0.0,0.13898037,0
96641,M,68,11.49334196,885,0,31.17,48.048157,0,3,6.651729487,12.54485128,0.0,0.0,0.07678026,0
259471,M,29,2.761616068,712,0,4.0,135.05062,1,2,120.6318513,57.47114487,0.0,0.0,0.522379,1
118801,F,75,10.79110559,918,0,29.08,2.717588,0,60,0.0,18.62576026,0.0,0.0,0.09012398,0
255551,F,38,4.273955836,894,0,11.75,74.565835,1,15,0.0,33.23757564,0.0,0.0,0.079398416,0
285731,M,42,0.0,643,0,0.0,0.0,0,-1,0.0,0.0,1.153846154,1.153846154,0.6727075,1
215781,F,49,2.314738378,636,0,5.83,1.506836,0,60,26.59216154,41.56025641,0.461538462,0.0,0.7054066,1
310681,M,48,4.347701661,744,0,16.08,11.035457,0,-1,0.0,97.74884615,0.0,0.0,0.3766501,0
8871,M,38,6.161628836,748,0,2.75,50.909935,0,4,42.15591538,54.27104359,0.0,0.0,0.36984205,0
37381,M,38,3.390106612,735,0,4.83,19.21574,0,17,78.18801282,30.26503205,0.0,0.0,0.42852473,1
520191,F,57,8.531401412,657,0,0.83,124.580914,0,6,99.55887692,45.48233718,0.0,0.0,0.5809365,1
329851,M,25,3.398912083,872,0,2.67,2.300429,0,3,76.19592436,31.13755641,0.153846154,0.153846154,0.25181305,0
46331,F,47,4.565637086,856,0,11.58,6.644829,0,41,57.47096923,48.225,2.0,0.0,0.37356293,0
16421,F,43,1.590488329,629,0,6.67,29.229763,-1,60,0.147184615,96.58479615,0.487179487,0.0,0.71409816,1
202041,F,55,3.016974748,862,0,26.25,16.519064,0,60,0.0,66.83983205,0.0,0.0,0.19518077,0
249491,F,47,3.809467202,680,0,2.67,3.712607,0,20,0.212307692,70.63478718,0.141025641,0.0,0.6566246,1
73441,F,61,7.72019733,830,0,6.42,106.919339,1,21,8.783283333,64.6659141,0.0,0.0,0.25718823,0
19011,M,55,7.97555601,730,0,13.75,189.076592,0,6,90.09446154,78.29248846,0.217948718,0.217948718,0.5713679,1
453681,M,36,2.040668071,661,0,1.5,14.208729,0,17,81.69307692,0.0,0.333333333,0.333333333,0.69786626,1
92461,F,39,1.357143328,753,0,0.83,4.268452,0,11,79.90244872,0.0,0.0,0.0,0.4011985,1
203601,M,31,1.822732646,753,0,1.75,17.048493,0,22,85.99582051,22.21531282,0.0,0.0,0.3669425,0
546041,F,64,7.874293085,894,0,10.67,59.118836,1,7,20.40401795,1.700829487,0.0,0.0,0.07861057,0
397321,M,67,3.016974748,785,0,6.08,29.722869,0,12,84.68582692,79.72060897,0.153846154,0.0,0.53722876,1
446771,F,29,3.361488829,918,0,6.75,60.71813,-1,35,73.92488462,0.0,0.0,0.0,0.090331726,0
535431,M,33,3.408818239,835,0,0.67,44.201266,0,9,75.58198718,0.0,0.0,0.0,0.2535541,0
527651,F,30,1.521145239,826,0,3.58,2.653749,0,27,85.82371026,15.92835897,0.0,0.0,0.24737304,0
242871,M,39,6.835247422,757,0,12.25,91.68147,-1,17,67.64297051,20.79518205,0.076923077,0.0,0.29765558,0
521171,M,31,10.13509795,872,0,5.25,83.513295,0,3,52.04581795,58.03948077,0.0,0.0,0.16369562,0
474311,F,27,1.676341678,735,0,1.25,7.536383,0,-1,91.61975769,0.0,0.0,0.0,0.38596323,0
116381,F,23,2.478740289,766,0,1.92,4.534817,0,-1,69.34551282,81.99117564,0.0,0.0,0.3318906,0
309741,F,59,1.448500097,636,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.58745605,1
345861,M,37,3.077512366,579,0,5.33,41.702714,0,5,101.0137154,96.04940256,0.0,0.0,0.793471,1
131071,M,45,1.548662338,867,0,0.33,39.423197,-1,-1,0.0,0.0,0.0,0.0,0.21731931,0
309761,M,25,2.141930995,412,0,1.83,7.924924,0,23,96.8091359,59.05929487,1.961538462,1.961538462,0.87152004,1
64821,F,34,2.74290444,812,0,2.33,10.518135,0,29,90.00035641,10.43656282,0.0,0.0,0.37446702,0
465111,F,48,3.107230833,721,0,8.17,29.728373,0,6,87.93677692,79.14721795,0.0,0.0,0.6041483,1
367071,F,32,5.322907654,881,0,1.75,12.310049,0,9,0.0,38.38281154,0.0,0.0,0.12549248,0
101361,F,37,1.548662338,689,0,12.33,1.4485,0,60,0.0,90.83557436,0.0,0.0,0.59620523,1
23311,M,36,9.634286745,685,0,6.25,225.120689,1,34,49.86667436,35.85244487,0.628205128,0.0,0.65759504,1
88471,F,53,2.123219368,766,0,0.25,7.099411,0,4,46.75065769,0.0,0.0,0.0,0.3905621,0
6271,M,53,2.106709109,725,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.43101168,1
277171,F,40,0.0,600,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.6772734,1
149281,F,33,4.046114255,739,0,4.25,49.877493,0,9,73.80856923,59.10186667,0.153846154,0.0,0.5462921,1
371631,F,43,2.086896797,699,0,1.42,13.307269,0,-1,84.70895256,80.71492179,0.525641026,0.0,0.7235187,1
9471,M,39,6.89028162,776,0,4.17,35.764524,0,7,92.06202179,47.22494487,0.128205128,0.0,0.49907428,1
256521,M,57,19.32140632,918,0,17.33,116.65709,-1,-1,66.46374103,28.98497436,0.0,0.0,0.0826717,0
47581,M,40,1.375854956,812,0,2.0,0.0,0,25,0.0,0.0,0.0,0.0,0.37110502,0
284331,M,48,3.308655998,730,0,12.5,83.853406,0,4,79.32097051,42.34411923,0.0,0.0,0.40706655,1
313471,M,45,1.995540028,634,0,0.83,22.781956,0,11,93.97868205,90.72309744,0.0,0.0,0.7061298,1
435841,F,59,1.229463988,858,0,2.25,0.0,0,28,0.0,0.0,0.0,0.0,0.26083675,0
149941,M,23,3.882112344,566,0,1.92,21.233294,0,6,90.09471667,78.94314872,0.0,0.0,0.74536926,1
521391,M,31,1.859055216,840,0,1.42,40.576714,0,6,91.92872436,60.74999103,0.0,0.0,0.2778139,0
429401,M,40,2.050574226,899,0,12.33,2.02856,1,60,42.83555513,3.116025641,0.0,0.0,0.113605596,0
40251,M,36,1.719268353,646,0,0.5,0.919071,0,7,149.3564859,0.0,1.076923077,1.076923077,0.7395501,1
471601,F,56,24.37244504,904,0,27.83,691.710528,0,2,41.84702821,92.20384359,0.0,0.0,0.10937115,0
447941,F,31,4.675705483,629,0,2.33,9.906155,0,29,69.22767692,0.0,0.0,0.0,0.5935443,1
469401,M,27,1.986734556,894,0,4.58,0.0,0,19,0.0,2.432179487,0.0,0.0,0.10824869,0
472441,M,49,1.840343589,817,0,0.92,4.649289,0,-1,85.95719615,0.0,0.0,0.0,0.33707166,0
214731,F,57,4.046114255,703,0,6.67,23.181504,0,3,81.09433974,27.41390256,0.166666667,0.166666667,0.6427474,1
274991,F,40,4.599758289,899,0,14.33,16.019354,0,6,29.51251923,14.39025897,0.0,0.0,0.06571666,0
122311,F,57,5.276678928,774,0,2.0,52.742574,0,18,104.2642308,74.68880769,0.038461538,0.0,0.44084758,1
79591,M,23,1.444097362,841,0,0.5,0.0,0,-1,0.0,35.70852564,0.0,0.0,0.20849447,0
428571,F,34,1.594891065,693,0,0.42,4.05602,0,2,88.99718205,6.410246154,0.0,0.0,0.56455487,1
50791,M,59,1.740181348,831,0,4.0,0.0,0,49,0.0,0.0,0.0,0.0,0.28229156,0
392681,F,64,2.991659016,966,0,34.5,2.14083,0,39,0.0,6.861765385,0.0,0.0,0.12957191,0
135041,M,60,3.281138899,835,0,2.17,16.171248,0,6,82.41158718,0.295626923,0.0,0.0,0.25172544,0
445451,M,30,3.326266942,826,0,7.25,14.011706,0,9,81.08398846,6.010910256,0.0,0.0,0.21993966,0
427021,F,38,1.461708305,753,0,3.0,92.624757,1,18,58.82726795,58.28202308,0.435897436,0.435897436,0.61208546,1
427851,F,52,2.396188991,821,0,2.0,19.428172,0,5,78.58846154,32.85846154,0.0,0.0,0.36801314,0
279671,F,38,2.533774487,678,0,4.17,20.76,0,-1,50.0635,0.704446154,0.064102564,0.064102564,0.50866145,1
444501,F,55,4.429152275,876,0,11.17,2.550284,0,17,0.044115385,20.10028846,0.0,0.0,0.12423992,0
314981,M,33,4.893640908,740,0,5.5,36.959866,0,15,70.16970769,26.89512949,0.0,0.0,0.37990722,0
215161,M,46,3.258024536,881,0,1.0,11.038759,0,3,89.37435513,19.65275385,0.0,0.0,0.15503292,0
172451,F,43,6.379564261,699,0,3.5,3.221701,0,4,0.0,12.42129615,0.525641026,0.0,0.62604725,1
272991,F,56,1.312015286,730,0,0.0,0.0,0,-1,181.4,0.0,0.0,0.0,0.46155673,1
360561,M,61,2.178253566,885,0,3.08,0.0,0,38,77.96461538,0.0,0.0,0.0,0.1309154,0
167741,M,36,13.35239718,524,0,9.33,115.261423,0,4,16.70978718,56.77605897,0.0,0.0,0.7548365,1
477381,F,34,7.65635766,885,0,2.67,36.525096,0,22,78.89919487,27.68704487,0.0,0.0,0.091846555,0
456481,M,51,10.76468918,872,0,13.42,54.691885,0,9,10.88658974,43.66388205,0.0,0.0,0.11062639,0
490031,F,64,2.095702269,675,0,13.17,21.084702,0,6,90.2964641,92.53248462,0.0,0.0,0.6191055,1
272071,M,54,10.68213788,926,0,13.25,1.444097,0,-1,3.037955128,0.415411538,0.0,0.0,0.09485935,0
35091,M,28,3.31746147,712,0,4.33,7.292031,0,9,0.0,76.99120385,0.0,0.0,0.513925,1
100721,M,35,2.232187081,889,0,7.58,48.333234,-1,31,0.0,37.55393846,0.0,0.0,0.14148936,0
385191,M,33,4.33339277,672,0,3.75,96.200879,-1,39,62.54584231,91.96556538,0.230769231,0.0,0.6960077,1
492151,M,33,2.223381609,602,0,0.33,11.29742,0,5,53.30179872,0.0,0.307692308,0.307692308,0.79696816,1
471061,M,80,5.796201759,952,0,6.5,0.0,0,-1,0.0,1.348619231,0.0,0.0,0.10822575,0
300101,F,47,4.789075931,889,0,18.08,49.202774,-1,60,29.94071795,0.0,0.0,0.0,0.073617354,0
118621,F,37,2.843066681,817,0,3.58,26.927132,0,10,60.07133077,33.92547051,0.0,0.0,0.2872926,0
266301,F,38,2.378578048,661,0,2.42,14.205427,0,4,65.72440897,0.0,0.0,0.0,0.5785188,1
128121,M,65,4.092342981,841,0,2.92,5.532037,0,36,63.15503846,77.81727051,0.0,0.0,0.24811262,0
108231,F,59,9.424056108,739,0,25.58,150.254368,0,6,72.02200897,77.77343718,0.064102564,0.064102564,0.42281705,1
13301,F,43,5.578266334,794,0,17.17,20.591595,0,10,53.09059487,78.82264359,2.41025641,0.0,0.5710196,1
152501,F,35,4.712028054,675,0,4.08,17.614245,0,6,92.52757821,70.80672564,0.192307692,0.0,0.70862335,1
98931,M,40,2.183756986,821,0,1.75,19.825519,0,3,94.99622051,44.15040385,0.0,0.0,0.38747716,0
166171,M,34,6.006432397,703,0,7.0,102.895239,1,3,29.23316538,67.95030769,0.0,0.0,0.538544,1
6031,F,40,1.786410075,793,0,2.42,0.0,0,30,0.0,0.0,0.0,0.0,0.3627306,0
93391,M,52,4.220022321,754,0,6.42,31.808665,0,60,58.08368077,3.897179487,0.0,0.0,0.35274875,0
506031,F,45,4.281660623,432,0,2.25,23.167196,0,13,87.25037564,84.56191923,0.294871795,0.294871795,0.84174156,1
74201,F,61,1.986734556,785,0,0.67,1.587186,0,9,97.44289231,71.91620897,0.0,0.0,0.4725168,1
113071,M,44,13.59895039,762,0,8.83,99.815525,-1,58,52.26885,63.99803333,0.115384615,0.0,0.45060515,1
143281,M,45,20.19865144,835,0,13.58,193.806231,1,13,8.03615,83.89615897,0.128205128,0.0,0.2595936,0
59421,F,35,5.96020367,899,0,3.0,112.954389,1,29,47.38285897,9.686697436,0.0,0.0,0.085127376,0
380471,M,36,3.080814418,938,0,2.75,0.0,0,20,0.0,0.0,0.0,0.0,0.1407044,0
407021,F,44,3.244816328,466,0,5.17,31.599535,0,6,93.70370897,88.42393462,0.0,0.0,0.79956645,1
448171,F,39,1.917391467,625,0,0.0,0.0,0,-1,26.79738462,0.0,0.769230769,0.769230769,0.73153585,1
329941,M,63,9.338202759,938,0,8.67,17.248818,0,35,49.78618974,2.459114103,0.0,0.0,0.11108641,0
8001,M,42,2.943228922,712,0,2.08,24.796208,0,14,92.55391923,63.18601538,0.0,0.0,0.60919464,1
425101,M,37,3.654270763,766,0,4.5,33.027123,0,10,95.43575641,31.73111538,0.0,0.0,0.41995445,1
67451,M,32,2.989457648,812,0,6.25,4.341097,0,2,25.96252051,5.476424359,0.0,0.0,0.3600753,0
356731,M,40,2.843066681,821,0,2.08,38.586677,0,2,88.27840641,15.08240897,0.0,0.0,0.3089336,0
256911,F,49,1.457305569,693,0,4.58,3.430831,0,8,79.79603974,105.6401346,0.0,0.0,0.62669647,1
523491,F,53,0.0,754,0,0.0,0.0,0,-1,0.0,0.0,1.153846154,1.153846154,0.50792444,1
540831,M,48,3.234910173,785,0,6.5,8.070214,0,60,35.14532821,43.51171538,0.064102564,0.0,0.3620437,0
162531,M,62,6.070272067,889,0,17.17,232.640562,-1,13,79.81943462,19.81551538,0.0,0.0,0.076739594,0
451931,M,32,2.587708001,703,0,2.25,18.358307,0,3,84.55757308,47.63234103,0.0,0.0,0.5815106,1
160771,F,37,4.994903833,812,0,10.5,42.150692,0,17,91.34078333,40.28429615,0.0,0.0,0.31322727,0
293651,M,42,8.768048465,858,0,14.5,51.006795,0,5,67.51784359,37.73707821,0.0,0.0,0.14060588,0
512731,F,57,1.576179437,789,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.3455917,0
111431,F,46,2.235489132,865,0,4.75,2.332349,0,58,0.0,26.69348974,0.307692308,0.0,0.41521424,1
57681,F,46,2.943228922,803,0,6.42,56.38914,0,21,83.34942821,84.22319615,0.0,0.0,0.4100546,1
382411,F,51,8.503884313,675,0,3.25,62.197449,0,40,54.73685513,65.92192308,0.064102564,0.0,0.5726611,1
369421,F,41,5.414264423,592,0,11.75,17.013272,0,23,73.65458077,30.2758859,1.076923077,0.0,0.8133758,1
463281,F,32,1.758892976,626,0,1.25,0.488703,0,16,15.38461538,17.07692308,0.0,0.0,0.66763693,1
302381,M,66,2.0043455,841,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.25606337,0
506441,M,49,3.271232744,904,0,10.58,0.141988,0,60,14.62096923,10.24054744,0.0,0.0,0.090328276,0
478301,M,48,17.30055056,908,0,12.92,28.442774,0,53,0.0,7.118921795,0.0,0.0,0.087849855,0
492101,M,48,5.395552796,899,0,9.92,14.820709,0,51,40.76205128,0.0,0.0,0.0,0.10143605,0
265331,M,33,6.999249333,771,0,2.0,76.297211,0,7,76.49175769,43.22856667,0.064102564,0.0,0.36556855,0
37411,F,57,4.651490436,725,0,32.08,55.132159,0,59,99.13163974,123.7065038,0.153846154,0.0,0.5469232,1
214291,F,58,5.495715037,918,0,12.5,10.828528,0,30,7.060967949,15.65401026,0.0,0.0,0.07748752,0
229501,F,47,1.856853848,858,0,4.75,0.675819,0,6,0.0,10.34578333,0.0,0.0,0.2657179,0
259751,M,44,1.599293801,812,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.36053365,0
308451,M,27,1.722570405,610,0,4.33,0.707739,0,53,0.0,130.6641026,0.0,0.0,0.5957205,1
436201,F,52,1.539856867,766,0,0.92,0.374232,0,12,0.0,48.3461141,0.0,0.0,0.4175323,1
289221,M,50,1.740181348,693,0,2.17,1.570676,0,4,0.0,70.10891154,0.0,0.0,0.6391557,1
427981,M,47,4.384024232,808,0,13.33,2.116615,0,15,0.0,31.61305128,0.0,0.0,0.26305097,0
138181,F,30,2.794636587,876,0,0.92,0.036322,0,-1,0.0,2.807019231,0.0,0.0,0.14429368,0
150541,M,47,5.970109826,849,0,10.67,369.557943,-1,60,63.55024103,25.3224359,0.064102564,0.0,0.1567417,0
284141,M,39,3.217299229,730,0,12.25,34.747492,0,13,93.85120769,0.0,0.0,0.0,0.40988004,1
413351,F,37,5.267873456,744,0,5.92,32.010091,0,7,25.86550256,81.52340128,0.0,0.0,0.4466364,1
241351,F,30,2.501854652,780,0,4.92,18.762258,0,3,29.73333333,21.07307051,0.0,0.0,0.3526322,0
501001,M,43,3.843588405,870,0,11.67,64.735626,-1,60,72.53300769,94.10666154,0.153846154,0.0,0.22386575,0
286841,M,55,31.53679697,876,0,24.5,15.639618,0,11,66.96141026,4.12794359,0.346153846,0.346153846,0.28169882,0
425231,M,54,17.40401485,808,0,19.58,157.831476,0,18,34.46519103,78.22444487,0.0,0.0,0.34456757,0
24131,F,28,3.490268853,584,0,4.08,94.468402,0,17,89.8981859,104.2513282,0.0,0.0,0.7305854,1
380311,F,55,2.305932906,909,0,0.0,0.0,0,-1,0.0,12.43469487,0.0,0.0,0.13184714,0
374861,F,56,13.01558789,620,0,12.25,161.706984,0,6,95.65966026,89.36704615,0.0,0.0,0.71153414,1
350031,F,33,2.287221279,671,0,3.5,45.712505,0,36,39.0476859,71.03984744,0.0,0.0,0.60151845,1
3451,F,43,6.775810488,856,0,2.17,158.816588,1,27,78.20577051,44.29197564,0.128205128,0.0,0.29123154,0
99021,M,44,5.468197938,821,0,9.42,16.737,0,3,81.0794141,56.14508205,0.0,0.0,0.29501572,0
499941,M,41,4.465474846,719,0,1.0,2.648245,0,8,77.3268859,0.0,0.0,0.0,0.52712876,1
493331,M,55,20.12490562,730,0,12.0,231.545382,0,18,82.8105859,76.14548462,0.0,0.0,0.4722189,1
519161,F,39,5.532037608,735,0,5.17,149.886739,-1,4,74.23408974,42.56572051,0.08974359,0.0,0.42646182,1
369111,M,41,2.42370609,844,0,7.33,8.021784,0,11,30.06365,33.57932051,0.0,0.0,0.26285663,0
436181,M,24,1.703858777,771,0,1.67,12.60173,0,12,76.00740128,68.71410256,0.0,0.0,0.37805212,0
496901,F,40,1.139207903,672,0,0.0,0.0,0,-1,57.35189615,0.0,0.0,0.0,0.5513687,1
479781,F,41,2.232187081,697,0,9.83,0.973004,0,55,0.0,35.02462692,0.0,0.0,0.5918437,1
359591,M,35,4.866123809,762,0,5.75,85.224858,1,4,0.0,33.16697949,0.0,0.0,0.33596122,0
540181,M,25,2.014251655,698,0,3.33,5.011414,0,32,59.49601026,48.83798846,0.230769231,0.0,0.6115695,1
324751,M,40,1.558568494,703,0,1.5,3.75113,0,17,73.04125513,67.08827308,0.0,0.0,0.6087356,1
264441,F,52,6.179239779,913,0,6.83,0.005503,0,11,0.0,14.04150256,0.0,0.0,0.08607337,0
320301,M,45,3.581625622,862,0,3.17,38.078161,0,7,81.66275128,57.2259,0.0,0.0,0.2454437,0
402021,F,35,3.681787862,826,0,3.58,24.937095,0,9,79.03481667,71.50750385,0.0,0.0,0.26306832,0
255541,F,59,6.434598459,646,0,21.17,41.386817,0,41,61.90264487,91.11810256,1.756410256,1.141025641,0.73353475,1
473591,M,36,1.87666616,789,0,2.67,3.226104,0,9,1.921210256,33.56127436,0.0,0.0,0.39723438,1
103051,F,34,3.281138899,657,0,1.92,26.651961,0,10,87.60681026,63.85323077,0.205128205,0.205128205,0.6937327,1
402941,M,53,6.798924851,680,0,6.67,105.265011,0,10,98.21201923,97.75993333,0.0,0.0,0.6153727,1
451671,M,34,1.776503919,675,0,6.75,54.16906,1,60,91.21152308,0.0,0.576923077,0.0,0.68421066,1
253611,M,58,8.431239172,872,0,6.92,205.290767,1,15,86.13966282,64.02456538,0.0,0.0,0.19654945,0
377151,F,52,1.867860688,793,0,4.0,16.59171,0,12,73.24687051,0.0,0.0,0.0,0.36054888,0
534731,M,51,6.170434307,575,0,1.83,75.528933,0,2,82.92396667,75.67184744,0.0,0.0,0.7679556,1
260491,F,44,1.229463988,629,0,0.0,2.122118,0,-1,28.05492821,12.30769231,0.0,0.0,0.66746616,1
67631,M,33,2.751709912,716,0,3.83,35.127228,0,2,83.49902692,21.42125385,0.0,0.0,0.547082,1
162011,F,39,2.879389252,817,0,3.25,56.721546,0,9,92.36276282,12.93463077,0.038461538,0.0,0.31429183,0
301081,F,57,14.01831098,652,0,28.25,330.003764,1,5,79.35724872,70.50927308,0.0,0.0,0.5781359,1
73181,M,39,5.32180697,812,0,0.83,4.419246,0,3,72.87204872,63.84300385,0.0,0.0,0.3806945,0
334011,M,40,3.129244512,826,0,3.75,5.502319,0,27,45.42549615,99.67025641,0.0,0.0,0.250704,0
210781,F,29,3.525490739,707,0,5.58,31.83178,0,3,78.00415513,67.70560128,0.230769231,0.0,0.59260297,1
56951,M,41,5.687234047,666,0,11.92,61.977312,0,2,99.57588718,45.38080385,0.0,0.0,0.503896,1
449131,F,33,8.099933298,862,0,1.08,76.912493,0,14,71.66741282,0.0,0.0,0.0,0.21067762,0
306601,M,47,4.675705483,904,0,7.75,0.0,0,14,73.4753859,7.868425641,0.0,0.0,0.08943749,0
72631,M,38,3.262427272,657,0,6.25,35.224088,0,2,95.78558333,77.42423077,0.0,0.0,0.5937224,1
466391,M,41,5.140194116,881,0,7.33,49.869789,0,36,64.9767641,11.36876667,0.0,0.0,0.11685625,0
512261,M,43,9.306282924,840,0,12.58,267.318711,-1,18,34.25165769,60.45062821,0.0,0.0,0.1798199,0
536051,M,23,1.439694626,614,0,0.17,6.024043,0,-1,29.70381026,0.0,0.0,0.0,0.523966,1
297341,F,26,2.097903637,706,0,0.5,6.259589,0,-1,73.78841923,0.0,0.0,0.0,0.40302238,1
547451,F,34,2.178253566,740,0,2.33,2.04507,0,29,80.63894744,21.48829615,0.0,0.0,0.424607,1
333411,M,48,2.269610335,794,0,2.42,5.384545,0,30,42.82051282,37.86458333,0.0,0.0,0.36662272,0
451131,M,33,4.046114255,875,0,6.0,10.008519,0,60,67.94578462,34.20792308,0.0,0.0,0.15725154,0
86481,F,34,2.932222082,766,0,11.0,127.563768,-1,15,86.44349872,110.0961538,0.0,0.0,0.41010422,1
205301,F,40,3.080814418,753,0,0.08,5.585971,0,-1,15.61538462,0.0,0.897435897,0.897435897,0.51848906,1
258781,F,59,3.327367626,634,0,1.08,12.769034,0,3,94.56091667,0.0,2.615384615,2.615384615,0.7398834,1
474921,F,50,3.617948193,703,0,9.42,1.335129,0,10,0.0,17.45672949,0.961538462,0.961538462,0.68160534,1
539161,F,43,4.347701661,840,0,6.33,60.347199,-1,4,67.14835641,34.66162692,0.0,0.0,0.19733985,0
253331,M,39,3.417623711,579,0,2.92,13.564829,0,2,95.17070128,28.64623974,0.0,0.0,0.7541943,1
516571,F,61,12.57861635,928,0,26.5,2.80014,0,55,2.777766667,15.52950385,0.166666667,0.166666667,0.18545137,0
440831,F,53,2.48754576,744,0,6.17,0.783686,0,6,7.153265385,20.87177179,0.0,0.0,0.42248684,1
98011,M,35,6.491834025,757,0,9.08,12.214289,0,9,59.31889359,72.34736667,0.0,0.0,0.39271995,1
419081,F,34,1.495829508,692,0,0.0,0.0,0,-1,7.672165385,0.0,0.0,0.0,0.5472367,1
210541,M,33,30.54398003,904,0,11.42,275.935966,0,5,78.33103974,1.848748718,0.0,0.0,0.08527078,0
376791,M,30,2.670259299,798,0,3.67,85.746582,-1,45,53.23114744,18.25981026,0.0,0.0,0.32563868,0
147671,F,40,0.0,689,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.5520533,1
145001,M,33,1.284498187,904,0,3.0,16.357264,1,37,3.947852564,0.0,0.0,0.0,0.12926573,0
19091,M,45,2.989457648,817,0,0.33,33.020518,0,5,53.84615385,0.0,0.0,0.0,0.30241004,0
532321,F,36,1.731375876,443,0,0.0,0.0,0,-1,0.0,0.0,6.0,6.0,0.78538096,1
339081,F,32,1.603696537,602,0,5.08,32.527412,1,38,71.59589359,63.25711026,1.602564103,1.384615385,0.8207425,1
450691,F,40,1.631213636,675,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.54312193,1
404811,F,25,2.269610335,803,0,3.58,8.200095,0,44,65.0736359,48.19382436,0.0,0.0,0.30273846,0
433961,M,32,1.467211725,798,0,1.92,46.327788,-1,2,68.84615385,0.0,0.0,0.0,0.37987107,0
74581,F,64,1.917391467,671,0,0.0,0.0,0,-1,0.0,54.07861538,2.641025641,0.0,0.6789205,1
415921,M,43,3.298749843,840,0,9.67,113.374851,0,-1,74.77589487,83.71619359,0.08974359,0.0,0.28002492,0
486561,F,48,2.943228922,780,0,11.33,7.060887,0,12,73.86382564,64.82905897,0.0,0.0,0.38136652,0
170891,M,35,2.651547671,620,0,1.17,12.552199,0,6,75.92708718,37.39330256,0.0,0.0,0.7190307,1
94871,M,69,1.367049484,778,0,0.75,5.591474,0,10,84.40187179,5.54520641,0.0,0.0,0.40231496,1
328071,M,28,2.553586798,716,0,5.75,10.644714,0,-1,0.0,99.14763462,0.0,0.0,0.45612255,1
7851,F,53,5.244759093,532,0,5.5,63.627237,0,46,72.55632179,42.74670513,1.179487179,1.179487179,0.8424007,1
156511,M,41,3.525490739,908,0,11.17,0.231143,0,5,0.0,6.006188462,0.0,0.0,0.0916242,0
226861,F,54,6.188045251,942,0,8.58,132.904286,-1,-1,0.0,1.455116667,0.115384615,0.0,0.16816768,0
182401,M,56,1.667536206,764,0,3.75,5.500117,0,46,62.1072,0.0,0.0,0.0,0.35181198,0
166311,F,50,4.228827793,639,0,9.17,13.1961,0,4,74.57785,61.84200256,0.0,0.0,0.6598304,1
518651,M,54,18.31097844,554,0,7.67,344.138747,1,14,59.24364487,56.03435256,0.179487179,0.0,0.7784904,1
301161,M,28,3.281138899,762,0,1.25,3.02688,0,6,29.65211795,22.93860897,0.0,0.0,0.29995233,0
328721,F,43,2.250898708,785,0,1.42,1.385761,0,2,74.06517564,60.39985128,0.0,0.0,0.40310055,1
